0.729709448223228,0.875032726365492,0.544833398468742,0.429081790557031,-1
0.988417928784981,0.253749206918446,0.625020001836008,0.623439835644007,1
0.175874415683531,0.402329867986601,0.152834142252458,0.034096895707185,-1
0.763957078491957,0.544417699248773,0.244864622347078,0.179877258121768,1
0.190923695236303,0.042253425332493,0.511028924158354,0.572815526042185,1
0.743688341487326,0.922358001090054,0.740468380221871,0.496764652079592,-1
0.006715314318477,0.557292680689929,0.333492129876999,0.865829381113203,-1
0.347712671277525,0.437418475701721,0.62580333117104,0.763926622410418,1
0.029220277562146,0.908525898848375,0.13125255159679,0.177867011268348,-1
0.094229338887735,0.189471481685439,0.839349277568775,0.609187004749775,1
0.133931250987971,0.567430056171921,0.631622378349663,0.366101189573211,-1
0.262482234698333,0.675375318416595,0.486739211626018,0.191073265372555,-1
0.549860201836332,0.275431379860917,0.611330146637951,0.335981277769252,1
0.08443584551091,0.030270163419769,0.359277961450212,0.770983940011353,1
0.744692807074156,0.941817795239884,0.34176488323731,0.007910837573426,-1
0.317099480060861,0.312386342019254,0.489142450390656,0.170044626268754,1
0.794657885388753,0.052485542638024,0.900974956264358,0.489904240446515,1
0.551778531957227,0.864254686057084,0.609049324383808,0.330671885619597,-1
0.207742292733028,0.057340147541257,0.751157321899609,0.036730443583599,1
0.30736689958792,0.597654516413679,0.499557926109802,0.161351540475342,-1
0.695949313301608,0.637897620011436,0.4467741275926,0.77746242251411,1
0.522495305777102,0.087468816318751,0.152921178784748,0.565849610384352,1
0.533771951767,0.289484866389565,0.428641340603978,0.391818329756063,1
0.269119426398556,0.515765653195914,0.500400775515181,0.399793699859006,-1
0.197053798095456,0.644794025985376,0.794006240687227,0.490137663316258,-1
0.463260578593719,0.118853276619748,0.065436182755649,0.049142959392239,1
0.655498039803537,0.513563103542578,0.236489187115421,0.730992025590584,1
0.654079098476782,0.198736750098921,0.25638515979688,0.839034991901461,1
0.790407217966913,0.244172893507025,0.411028487183606,0.602589738655931,1
0.879013904597178,0.789620465123038,0.623922644020696,0.677499332357288,-1
0.188955015032545,0.017172540910717,0.766027445694415,0.919073177464621,1
0.111705744193203,0.241786793587219,0.142990554089145,0.822232087530085,1
0.8002804688888,0.999329479025719,0.919542206194465,0.206764149130446,-1
0.290440664276979,0.173572161534717,0.061051146235719,0.549384662580998,1
0.581446487875398,0.757838710385933,0.084563200993133,0.625029679129942,-1
0.366436616319199,0.743706144622944,0.879278484511919,0.940506090100758,-1
0.049654430325742,0.63020512499975,0.82889374505677,0.564883170177399,-1
0.1535903766194,0.04986188504724,0.903856576224039,0.346290120726571,1
0.530629303856886,0.16293957144067,0.086481697079467,0.190658434187946,1
0.32514568182056,0.371723308016557,0.05568849025682,0.162207408733534,1
0.640717922965926,0.240423553971239,0.014096004182692,0.797923826673112,1
0.149997253831683,0.746184939974845,0.024681470128999,0.947639307901116,-1
0.631069999213594,0.828095603149386,0.12546035664003,0.347396597850599,-1
0.183907788282417,0.050646497670543,0.29355559441744,0.745709470805585,1
0.675332065747,0.679904685523419,0.792190264444163,0.905157017594289,1
0.033603836066429,0.515375057119979,0.982492501505978,0.825773161442162,-1
0.655740699156587,0.229602531968198,0.104252997601917,0.927064140870894,1
0.425259320214135,0.366833407852287,0.007792910637474,0.249852757945931,1
0.653812022595774,0.839253615059596,0.886325971168106,0.436744819062915,-1
0.059618867579639,0.104822212658895,0.53045904923442,0.221580140407825,1
0.311215042044805,0.933591915842209,0.118155245153682,0.231367220579307,-1
0.88186650045181,0.295180804029962,0.511529092199426,0.935583203546324,1
0.388271631047802,0.999792564444752,0.596451741972037,0.922183822379736,-1
0.022512592740232,0.51110637094286,0.368441665384023,0.38784630473503,-1
0.530797553008973,0.70223663266789,0.286827284759212,0.273596220894793,-1
